station_id,station_type,timestamp,hour,temp,humidity,weather,is_weekend,ride_out,ride_in
1,地铁站,2018-01-01 18:00:00,18,2,60,1,1,96,95
2,商业区,2018-01-01 18:00:00,18,2,60,1,1,28,21
3,居住区,2018-01-01 18:00:00,18,2,60,1,1,23,17
4,交通枢纽,2018-01-01 18:00:00,18,2,60,1,1,49,52
5,校园,2018-01-01 18:00:00,18,2,60,1,1,32,36
6,地铁站,2018-01-01 18:00:00,18,2,60,1,1,63,64
7,商业区,2018-01-01 18:00:00,18,2,60,1,1,43,48
8,居住区,2018-01-01 18:00:00,18,2,60,1,1,35,30
9,交通枢纽,2018-01-01 18:00:00,18,2,60,1,1,26,23
10,校园,2018-01-01 18:00:00,18,2,60,1,1,44,37
11,地铁站,2018-01-01 18:00:00,18,2,60,1,1,68,68
12,商业区,2018-01-01 18:00:00,18,2,60,1,1,31,27
13,居住区,2018-01-01 18:00:00,18,2,60,1,1,38,40
14,交通枢纽,2018-01-01 18:00:00,18,2,60,1,1,36,43
15,校园,2018-01-01 18:00:00,18,2,60,1,1,45,45
16,地铁站,2018-01-01 18:00:00,18,2,60,1,1,80,82
17,商业区,2018-01-01 18:00:00,18,2,60,1,1,39,40
18,居住区,2018-01-01 18:00:00,18,2,60,1,1,32,33
19,交通枢纽,2018-01-01 18:00:00,18,2,60,1,1,36,36
20,校园,2018-01-01 18:00:00,18,2,60,1,1,46,44
21,地铁站,2018-01-01 18:00:00,18,2,60,1,1,68,48
22,商业区,2018-01-01 18:00:00,18,2,60,1,1,29,29
23,居住区,2018-01-01 18:00:00,18,2,60,1,1,38,32
24,交通枢纽,2018-01-01 18:00:00,18,2,60,1,1,58,50
25,校园,2018-01-01 18:00:00,18,2,60,1,1,55,58
26,地铁站,2018-01-01 18:00:00,18,2,60,1,1,61,77
27,商业区,2018-01-01 18:00:00,18,2,60,1,1,24,27
28,居住区,2018-01-01 18:00:00,18,2,60,1,1,44,39
29,交通枢纽,2018-01-01 18:00:00,18,2,60,1,1,59,56
30,校园,2018-01-01 18:00:00,18,2,60,1,1,49,50
31,地铁站,2018-01-01 18:00:00,18,2,60,1,1,68,76
32,商业区,2018-01-01 18:00:00,18,2,60,1,1,37,27
33,居住区,2018-01-01 18:00:00,18,2,60,1,1,47,35
34,交通枢纽,2018-01-01 18:00:00,18,2,60,1,1,56,65
35,校园,2018-01-01 18:00:00,18,2,60,1,1,36,33
36,地铁站,2018-01-01 18:00:00,18,2,60,1,1,54,52
37,商业区,2018-01-01 18:00:00,18,2,60,1,1,30,33
38,居住区,2018-01-01 18:00:00,18,2,60,1,1,47,56
39,交通枢纽,2018-01-01 18:00:00,18,2,60,1,1,41,39
40,校园,2018-01-01 18:00:00,18,2,60,1,1,31,27
41,地铁站,2018-01-01 18:00:00,18,2,60,1,1,83,103
42,商业区,2018-01-01 18:00:00,18,2,60,1,1,24,21
43,居住区,2018-01-01 18:00:00,18,2,60,1,1,37,38
44,交通枢纽,2018-01-01 18:00:00,18,2,60,1,1,39,41
45,校园,2018-01-01 18:00:00,18,2,60,1,1,42,41
46,地铁站,2018-01-01 18:00:00,18,2,60,1,1,77,77
47,商业区,2018-01-01 18:00:00,18,2,60,1,1,29,28
48,居住区,2018-01-01 18:00:00,18,2,60,1,1,36,34
49,交通枢纽,2018-01-01 18:00:00,18,2,60,1,1,44,54
50,校园,2018-01-01 18:00:00,18,2,60,1,1,52,49
1,地铁站,2018-01-01 19:00:00,19,1,64,1,1,67,63
2,商业区,2018-01-01 19:00:00,19,1,64,1,1,34,35
3,居住区,2018-01-01 19:00:00,19,1,64,1,1,31,33
4,交通枢纽,2018-01-01 19:00:00,19,1,64,1,1,27,22
5,校园,2018-01-01 19:00:00,19,1,64,1,1,30,30
6,地铁站,2018-01-01 19:00:00,19,1,64,1,1,79,105
7,商业区,2018-01-01 19:00:00,19,1,64,1,1,31,33
8,居住区,2018-01-01 19:00:00,19,1,64,1,1,20,18
9,交通枢纽,2018-01-01 19:00:00,19,1,64,1,1,33,29
10,校园,2018-01-01 19:00:00,19,1,64,1,1,38,35
11,地铁站,2018-01-01 19:00:00,19,1,64,1,1,35,38
12,商业区,2018-01-01 19:00:00,19,1,64,1,1,21,21
13,居住区,2018-01-01 19:00:00,19,1,64,1,1,44,37
14,交通枢纽,2018-01-01 19:00:00,19,1,64,1,1,19,18
15,校园,2018-01-01 19:00:00,19,1,64,1,1,48,62
16,地铁站,2018-01-01 19:00:00,19,1,64,1,1,44,47
17,商业区,2018-01-01 19:00:00,19,1,64,1,1,25,24
18,居住区,2018-01-01 19:00:00,19,1,64,1,1,48,37
19,交通枢纽,2018-01-01 19:00:00,19,1,64,1,1,41,43
20,校园,2018-01-01 19:00:00,19,1,64,1,1,48,48
21,地铁站,2018-01-01 19:00:00,19,1,64,1,1,63,59
22,商业区,2018-01-01 19:00:00,19,1,64,1,1,29,27
23,居住区,2018-01-01 19:00:00,19,1,64,1,1,35,33
24,交通枢纽,2018-01-01 19:00:00,19,1,64,1,1,42,41
25,校园,2018-01-01 19:00:00,19,1,64,1,1,48,47
26,地铁站,2018-01-01 19:00:00,19,1,64,1,1,38,45
27,商业区,2018-01-01 19:00:00,19,1,64,1,1,22,19
28,居住区,2018-01-01 19:00:00,19,1,64,1,1,27,32
29,交通枢纽,2018-01-01 19:00:00,19,1,64,1,1,22,32
30,校园,2018-01-01 19:00:00,19,1,64,1,1,47,48
31,地铁站,2018-01-01 19:00:00,19,1,64,1,1,58,60
32,商业区,2018-01-01 19:00:00,19,1,64,1,1,30,32
33,居住区,2018-01-01 19:00:00,19,1,64,1,1,35,35
34,交通枢纽,2018-01-01 19:00:00,19,1,64,1,1,38,37
35,校园,2018-01-01 19:00:00,19,1,64,1,1,38,44
36,地铁站,2018-01-01 19:00:00,19,1,64,1,1,66,36
37,商业区,2018-01-01 19:00:00,19,1,64,1,1,31,31
38,居住区,2018-01-01 19:00:00,19,1,64,1,1,31,29
39,交通枢纽,2018-01-01 19:00:00,19,1,64,1,1,48,54
40,校园,2018-01-01 19:00:00,19,1,64,1,1,33,35
41,地铁站,2018-01-01 19:00:00,19,1,64,1,1,47,37
42,商业区,2018-01-01 19:00:00,19,1,64,1,1,24,27
43,居住区,2018-01-01 19:00:00,19,1,64,1,1,37,39
44,交通枢纽,2018-01-01 19:00:00,19,1,64,1,1,45,48
45,校园,2018-01-01 19:00:00,19,1,64,1,1,34,36
46,地铁站,2018-01-01 19:00:00,19,1,64,1,1,68,75
47,商业区,2018-01-01 19:00:00,19,1,64,1,1,34,37
48,居住区,2018-01-01 19:00:00,19,1,64,1,1,33,38
49,交通枢纽,2018-01-01 19:00:00,19,1,64,1,1,39,33
50,校园,2018-01-01 19:00:00,19,1,64,1,1,38,33
1,地铁站,2018-01-01 20:00:00,20,0,68,1,1,16,15
2,商业区,2018-01-01 20:00:00,20,0,68,1,1,18,17
3,居住区,2018-01-01 20:00:00,20,0,68,1,1,27,27
4,交通枢纽,2018-01-01 20:00:00,20,0,68,1,1,31,27
5,校园,2018-01-01 20:00:00,20,0,68,1,1,35,39
6,地铁站,2018-01-01 20:00:00,20,0,68,1,1,12,10
7,商业区,2018-01-01 20:00:00,20,0,68,1,1,18,15
8,居住区,2018-01-01 20:00:00,20,0,68,1,1,50,48
9,交通枢纽,2018-01-01 20:00:00,20,0,68,1,1,29,20
10,校园,2018-01-01 20:00:00,20,0,68,1,1,35,28
11,地铁站,2018-01-01 20:00:00,20,0,68,1,1,18,18
12,商业区,2018-01-01 20:00:00,20,0,68,1,1,27,21
13,居住区,2018-01-01 20:00:00,20,0,68,1,1,17,17
14,交通枢纽,2018-01-01 20:00:00,20,0,68,1,1,42,49
15,校园,2018-01-01 20:00:00,20,0,68,1,1,32,29
16,地铁站,2018-01-01 20:00:00,20,0,68,1,1,21,17
17,商业区,2018-01-01 20:00:00,20,0,68,1,1,23,24
18,居住区,2018-01-01 20:00:00,20,0,68,1,1,52,73
19,交通枢纽,2018-01-01 20:00:00,20,0,68,1,1,33,30
20,校园,2018-01-01 20:00:00,20,0,68,1,1,31,22
21,地铁站,2018-01-01 20:00:00,20,0,68,1,1,16,15
22,商业区,2018-01-01 20:00:00,20,0,68,1,1,19,19
23,居住区,2018-01-01 20:00:00,20,0,68,1,1,36,42
24,交通枢纽,2018-01-01 20:00:00,20,0,68,1,1,31,30
25,校园,2018-01-01 20:00:00,20,0,68,1,1,29,29
26,地铁站,2018-01-01 20:00:00,20,0,68,1,1,21,18
27,商业区,2018-01-01 20:00:00,20,0,68,1,1,18,17
28,居住区,2018-01-01 20:00:00,20,0,68,1,1,31,27
29,交通枢纽,2018-01-01 20:00:00,20,0,68,1,1,28,31
30,校园,2018-01-01 20:00:00,20,0,68,1,1,32,32
31,地铁站,2018-01-01 20:00:00,20,0,68,1,1,21,20
32,商业区,2018-01-01 20:00:00,20,0,68,1,1,23,22
33,居住区,2018-01-01 20:00:00,20,0,68,1,1,45,41
34,交通枢纽,2018-01-01 20:00:00,20,0,68,1,1,15,14
35,校园,2018-01-01 20:00:00,20,0,68,1,1,40,45
36,地铁站,2018-01-01 20:00:00,20,0,68,1,1,22,26
37,商业区,2018-01-01 20:00:00,20,0,68,1,1,22,22
38,居住区,2018-01-01 20:00:00,20,0,68,1,1,38,36
39,交通枢纽,2018-01-01 20:00:00,20,0,68,1,1,35,41
40,校园,2018-01-01 20:00:00,20,0,68,1,1,30,27
41,地铁站,2018-01-01 20:00:00,20,0,68,1,1,18,19
42,商业区,2018-01-01 20:00:00,20,0,68,1,1,15,9
43,居住区,2018-01-01 20:00:00,20,0,68,1,1,38,31
44,交通枢纽,2018-01-01 20:00:00,20,0,68,1,1,28,27
45,校园,2018-01-01 20:00:00,20,0,68,1,1,28,34
46,地铁站,2018-01-01 20:00:00,20,0,68,1,1,19,19
47,商业区,2018-01-01 20:00:00,20,0,68,1,1,24,19
48,居住区,2018-01-01 20:00:00,20,0,68,1,1,52,51
49,交通枢纽,2018-01-01 20:00:00,20,0,68,1,1,35,29
50,校园,2018-01-01 20:00:00,20,0,68,1,1,21,23
1,地铁站,2018-01-01 21:00:00,21,-1,70,1,1,14,12
2,商业区,2018-01-01 21:00:00,21,-1,70,1,1,12,14
3,居住区,2018-01-01 21:00:00,21,-1,70,1,1,23,28
4,交通枢纽,2018-01-01 21:00:00,21,-1,70,1,1,18,19
5,校园,2018-01-01 21:00:00,21,-1,70,1,1,20,21
6,地铁站,2018-01-01 21:00:00,21,-1,70,1,1,11,10
7,商业区,2018-01-01 21:00:00,21,-1,70,1,1,15,12
8,居住区,2018-01-01 21:00:00,21,-1,70,1,1,36,33
9,交通枢纽,2018-01-01 21:00:00,21,-1,70,1,1,21,17
10,校园,2018-01-01 21:00:00,21,-1,70,1,1,10,9
11,地铁站,2018-01-01 21:00:00,21,-1,70,1,1,19,21
12,商业区,2018-01-01 21:00:00,21,-1,70,1,1,15,14
13,居住区,2018-01-01 21:00:00,21,-1,70,1,1,31,33
14,交通枢纽,2018-01-01 21:00:00,21,-1,70,1,1,17,19
15,校园,2018-01-01 21:00:00,21,-1,70,1,1,25,27
16,地铁站,2018-01-01 21:00:00,21,-1,70,1,1,14,14
17,商业区,2018-01-01 21:00:00,21,-1,70,1,1,17,18
18,居住区,2018-01-01 21:00:00,21,-1,70,1,1,29,26
19,交通枢纽,2018-01-01 21:00:00,21,-1,70,1,1,22,27
20,校园,2018-01-01 21:00:00,21,-1,70,1,1,16,12
21,地铁站,2018-01-01 21:00:00,21,-1,70,1,1,13,13
22,商业区,2018-01-01 21:00:00,21,-1,70,1,1,16,16
23,居住区,2018-01-01 21:00:00,21,-1,70,1,1,29,35
24,交通枢纽,2018-01-01 21:00:00,21,-1,70,1,1,15,13
25,校园,2018-01-01 21:00:00,21,-1,70,1,1,21,15
26,地铁站,2018-01-01 21:00:00,21,-1,70,1,1,12,14
27,商业区,2018-01-01 21:00:00,21,-1,70,1,1,15,15
28,居住区,2018-01-01 21:00:00,21,-1,70,1,1,23,20
29,交通枢纽,2018-01-01 21:00:00,21,-1,70,1,1,20,19
30,校园,2018-01-01 21:00:00,21,-1,70,1,1,28,30
31,地铁站,2018-01-01 21:00:00,21,-1,70,1,1,10,10
32,商业区,2018-01-01 21:00:00,21,-1,70,1,1,17,19
33,居住区,2018-01-01 21:00:00,21,-1,70,1,1,41,34
34,交通枢纽,2018-01-01 21:00:00,21,-1,70,1,1,18,14
35,校园,2018-01-01 21:00:00,21,-1,70,1,1,21,22
36,地铁站,2018-01-01 21:00:00,21,-1,70,1,1,16,15
37,商业区,2018-01-01 21:00:00,21,-1,70,1,1,14,14
38,居住区,2018-01-01 21:00:00,21,-1,70,1,1,26,34
39,交通枢纽,2018-01-01 21:00:00,21,-1,70,1,1,15,15
40,校园,2018-01-01 21:00:00,21,-1,70,1,1,31,31
41,地铁站,2018-01-01 21:00:00,21,-1,70,1,1,12,11
42,商业区,2018-01-01 21:00:00,21,-1,70,1,1,15,18
43,居住区,2018-01-01 21:00:00,21,-1,70,1,1,17,20
44,交通枢纽,2018-01-01 21:00:00,21,-1,70,1,1,16,15
45,校园,2018-01-01 21:00:00,21,-1,70,1,1,20,21
46,地铁站,2018-01-01 21:00:00,21,-1,70,1,1,9,9
47,商业区,2018-01-01 21:00:00,21,-1,70,1,1,22,17
48,居住区,2018-01-01 21:00:00,21,-1,70,1,1,32,28
49,交通枢纽,2018-01-01 21:00:00,21,-1,70,1,1,24,24
50,校园,2018-01-01 21:00:00,21,-1,70,1,1,19,20
1,地铁站,2018-01-01 22:00:00,22,-1,71,1,1,12,11
2,商业区,2018-01-01 22:00:00,22,-1,71,1,1,12,9
3,居住区,2018-01-01 22:00:00,22,-1,71,1,1,17,18
4,交通枢纽,2018-01-01 22:00:00,22,-1,71,1,1,20,21
5,校园,2018-01-01 22:00:00,22,-1,71,1,1,14,13
6,地铁站,2018-01-01 22:00:00,22,-1,71,1,1,7,7
7,商业区,2018-01-01 22:00:00,22,-1,71,1,1,12,11
8,居住区,2018-01-01 22:00:00,22,-1,71,1,1,19,19
9,交通枢纽,2018-01-01 22:00:00,22,-1,71,1,1,14,13
10,校园,2018-01-01 22:00:00,22,-1,71,1,1,22,21
11,地铁站,2018-01-01 22:00:00,22,-1,71,1,1,8,7
12,商业区,2018-01-01 22:00:00,22,-1,71,1,1,12,11
13,居住区,2018-01-01 22:00:00,22,-1,71,1,1,19,22
14,交通枢纽,2018-01-01 22:00:00,22,-1,71,1,1,20,18
15,校园,2018-01-01 22:00:00,22,-1,71,1,1,9,10
16,地铁站,2018-01-01 22:00:00,22,-1,71,1,1,8,8
17,商业区,2018-01-01 22:00:00,22,-1,71,1,1,6,6
18,居住区,2018-01-01 22:00:00,22,-1,71,1,1,16,17
19,交通枢纽,2018-01-01 22:00:00,22,-1,71,1,1,15,12
20,校园,2018-01-01 22:00:00,22,-1,71,1,1,14,15
21,地铁站,2018-01-01 22:00:00,22,-1,71,1,1,9,9
22,商业区,2018-01-01 22:00:00,22,-1,71,1,1,15,11
23,居住区,2018-01-01 22:00:00,22,-1,71,1,1,28,28
24,交通枢纽,2018-01-01 22:00:00,22,-1,71,1,1,12,9
25,校园,2018-01-01 22:00:00,22,-1,71,1,1,15,17
26,地铁站,2018-01-01 22:00:00,22,-1,71,1,1,9,11
27,商业区,2018-01-01 22:00:00,22,-1,71,1,1,7,6
28,居住区,2018-01-01 22:00:00,22,-1,71,1,1,16,16
29,交通枢纽,2018-01-01 22:00:00,22,-1,71,1,1,18,16
30,校园,2018-01-01 22:00:00,22,-1,71,1,1,7,7
31,地铁站,2018-01-01 22:00:00,22,-1,71,1,1,10,10
32,商业区,2018-01-01 22:00:00,22,-1,71,1,1,13,10
33,居住区,2018-01-01 22:00:00,22,-1,71,1,1,24,28
34,交通枢纽,2018-01-01 22:00:00,22,-1,71,1,1,10,10
35,校园,2018-01-01 22:00:00,22,-1,71,1,1,14,13
36,地铁站,2018-01-01 22:00:00,22,-1,71,1,1,10,9
37,商业区,2018-01-01 22:00:00,22,-1,71,1,1,9,9
38,居住区,2018-01-01 22:00:00,22,-1,71,1,1,17,14
39,交通枢纽,2018-01-01 22:00:00,22,-1,71,1,1,17,14
40,校园,2018-01-01 22:00:00,22,-1,71,1,1,17,18
41,地铁站,2018-01-01 22:00:00,22,-1,71,1,1,6,5
42,商业区,2018-01-01 22:00:00,22,-1,71,1,1,13,11
43,居住区,2018-01-01 22:00:00,22,-1,71,1,1,19,20
44,交通枢纽,2018-01-01 22:00:00,22,-1,71,1,1,18,17
45,校园,2018-01-01 22:00:00,22,-1,71,1,1,13,15
46,地铁站,2018-01-01 22:00:00,22,-1,71,1,1,12,13
47,商业区,2018-01-01 22:00:00,22,-1,71,1,1,11,9
48,居住区,2018-01-01 22:00:00,22,-1,71,1,1,18,19
49,交通枢纽,2018-01-01 22:00:00,22,-1,71,1,1,16,19
50,校园,2018-01-01 22:00:00,22,-1,71,1,1,17,13
1,地铁站,2018-01-01 23:00:00,23,-2,72,1,1,7,5
2,商业区,2018-01-01 23:00:00,23,-2,72,1,1,6,6
3,居住区,2018-01-01 23:00:00,23,-2,72,1,1,11,16
4,交通枢纽,2018-01-01 23:00:00,23,-2,72,1,1,11,10
5,校园,2018-01-01 23:00:00,23,-2,72,1,1,11,12
6,地铁站,2018-01-01 23:00:00,23,-2,72,1,1,5,6
7,商业区,2018-01-01 23:00:00,23,-2,72,1,1,7,7
8,居住区,2018-01-01 23:00:00,23,-2,72,1,1,9,9
9,交通枢纽,2018-01-01 23:00:00,23,-2,72,1,1,12,10
10,校园,2018-01-01 23:00:00,23,-2,72,1,1,9,7
11,地铁站,2018-01-01 23:00:00,23,-2,72,1,1,6,6
12,商业区,2018-01-01 23:00:00,23,-2,72,1,1,7,8
13,居住区,2018-01-01 23:00:00,23,-2,72,1,1,8,8
14,交通枢纽,2018-01-01 23:00:00,23,-2,72,1,1,8,7
15,校园,2018-01-01 23:00:00,23,-2,72,1,1,11,12
16,地铁站,2018-01-01 23:00:00,23,-2,72,1,1,5,4
17,商业区,2018-01-01 23:00:00,23,-2,72,1,1,5,4
18,居住区,2018-01-01 23:00:00,23,-2,72,1,1,9,9
19,交通枢纽,2018-01-01 23:00:00,23,-2,72,1,1,11,11
20,校园,2018-01-01 23:00:00,23,-2,72,1,1,10,9
21,地铁站,2018-01-01 23:00:00,23,-2,72,1,1,7,7
22,商业区,2018-01-01 23:00:00,23,-2,72,1,1,7,6
23,居住区,2018-01-01 23:00:00,23,-2,72,1,1,4,4
24,交通枢纽,2018-01-01 23:00:00,23,-2,72,1,1,9,7
25,校园,2018-01-01 23:00:00,23,-2,72,1,1,11,10
26,地铁站,2018-01-01 23:00:00,23,-2,72,1,1,7,7
27,商业区,2018-01-01 23:00:00,23,-2,72,1,1,8,6
28,居住区,2018-01-01 23:00:00,23,-2,72,1,1,10,10
29,交通枢纽,2018-01-01 23:00:00,23,-2,72,1,1,9,9
30,校园,2018-01-01 23:00:00,23,-2,72,1,1,6,6
31,地铁站,2018-01-01 23:00:00,23,-2,72,1,1,4,3
32,商业区,2018-01-01 23:00:00,23,-2,72,1,1,5,5
33,居住区,2018-01-01 23:00:00,23,-2,72,1,1,7,8
34,交通枢纽,2018-01-01 23:00:00,23,-2,72,1,1,9,6
35,校园,2018-01-01 23:00:00,23,-2,72,1,1,8,9
36,地铁站,2018-01-01 23:00:00,23,-2,72,1,1,6,5
37,商业区,2018-01-01 23:00:00,23,-2,72,1,1,7,7
38,居住区,2018-01-01 23:00:00,23,-2,72,1,1,10,12
39,交通枢纽,2018-01-01 23:00:00,23,-2,72,1,1,9,7
40,校园,2018-01-01 23:00:00,23,-2,72,1,1,9,9
41,地铁站,2018-01-01 23:00:00,23,-2,72,1,1,5,4
42,商业区,2018-01-01 23:00:00,23,-2,72,1,1,7,6
43,居住区,2018-01-01 23:00:00,23,-2,72,1,1,8,7
44,交通枢纽,2018-01-01 23:00:00,23,-2,72,1,1,9,7
45,校园,2018-01-01 23:00:00,23,-2,72,1,1,12,13
46,地铁站,2018-01-01 23:00:00,23,-2,72,1,1,3,2
47,商业区,2018-01-01 23:00:00,23,-2,72,1,1,5,4
48,居住区,2018-01-01 23:00:00,23,-2,72,1,1,8,6
49,交通枢纽,2018-01-01 23:00:00,23,-2,72,1,1,8,6
50,校园,2018-01-01 23:00:00,23,-2,72,1,1,10,10
1,地铁站,2018-01-02 00:00:00,0,-2,70,1,0,2,2
2,商业区,2018-01-02 00:00:00,0,-2,70,1,0,3,2
3,居住区,2018-01-02 00:00:00,0,-2,70,1,0,5,6
4,交通枢纽,2018-01-02 00:00:00,0,-2,70,1,0,4,4
5,校园,2018-01-02 00:00:00,0,-2,70,1,0,6,4
6,地铁站,2018-01-02 00:00:00,0,-2,70,1,0,3,3
7,商业区,2018-01-02 00:00:00,0,-2,70,1,0,3,2
8,居住区,2018-01-02 00:00:00,0,-2,70,1,0,5,5
9,交通枢纽,2018-01-02 00:00:00,0,-2,70,1,0,6,6
10,校园,2018-01-02 00:00:00,0,-2,70,1,0,6,4
11,地铁站,2018-01-02 00:00:00,0,-2,70,1,0,4,4
12,商业区,2018-01-02 00:00:00,0,-2,70,1,0,3,2
13,居住区,2018-01-02 00:00:00,0,-2,70,1,0,3,3
14,交通枢纽,2018-01-02 00:00:00,0,-2,70,1,0,6,5
15,校园,2018-01-02 00:00:00,0,-2,70,1,0,6,5
16,地铁站,2018-01-02 00:00:00,0,-2,70,1,0,3,2
17,商业区,2018-01-02 00:00:00,0,-2,70,1,0,3,2
18,居住区,2018-01-02 00:00:00,0,-2,70,1,0,4,3
19,交通枢纽,2018-01-02 00:00:00,0,-2,70,1,0,5,5
20,校园,2018-01-02 00:00:00,0,-2,70,1,0,5,3
21,地铁站,2018-01-02 00:00:00,0,-2,70,1,0,4,4
22,商业区,2018-01-02 00:00:00,0,-2,70,1,0,2,2
23,居住区,2018-01-02 00:00:00,0,-2,70,1,0,4,4
24,交通枢纽,2018-01-02 00:00:00,0,-2,70,1,0,5,4
25,校园,2018-01-02 00:00:00,0,-2,70,1,0,4,3
26,地铁站,2018-01-02 00:00:00,0,-2,70,1,0,2,1
27,商业区,2018-01-02 00:00:00,0,-2,70,1,0,3,2
28,居住区,2018-01-02 00:00:00,0,-2,70,1,0,5,6
29,交通枢纽,2018-01-02 00:00:00,0,-2,70,1,0,4,4
30,校园,2018-01-02 00:00:00,0,-2,70,1,0,6,6
31,地铁站,2018-01-02 00:00:00,0,-2,70,1,0,3,3
32,商业区,2018-01-02 00:00:00,0,-2,70,1,0,4,3
33,居住区,2018-01-02 00:00:00,0,-2,70,1,0,5,5
34,交通枢纽,2018-01-02 00:00:00,0,-2,70,1,0,4,4
35,校园,2018-01-02 00:00:00,0,-2,70,1,0,6,5
36,地铁站,2018-01-02 00:00:00,0,-2,70,1,0,4,5
37,商业区,2018-01-02 00:00:00,0,-2,70,1,0,3,2
38,居住区,2018-01-02 00:00:00,0,-2,70,1,0,4,4
39,交通枢纽,2018-01-02 00:00:00,0,-2,70,1,0,5,6
40,校园,2018-01-02 00:00:00,0,-2,70,1,0,4,4
41,地铁站,2018-01-02 00:00:00,0,-2,70,1,0,2,2
42,商业区,2018-01-02 00:00:00,0,-2,70,1,0,5,4
43,居住区,2018-01-02 00:00:00,0,-2,70,1,0,3,3
44,交通枢纽,2018-01-02 00:00:00,0,-2,70,1,0,5,4
45,校园,2018-01-02 00:00:00,0,-2,70,1,0,5,3
46,地铁站,2018-01-02 00:00:00,0,-2,70,1,0,3,2
47,商业区,2018-01-02 00:00:00,0,-2,70,1,0,3,3
48,居住区,2018-01-02 00:00:00,0,-2,70,1,0,3,3
49,交通枢纽,2018-01-02 00:00:00,0,-2,70,1,0,5,4
50,校园,2018-01-02 00:00:00,0,-2,70,1,0,6,6
1,地铁站,2018-01-02 01:00:00,1,-3,74,1,0,2,2
2,商业区,2018-01-02 01:00:00,1,-3,74,1,0,2,1
3,居住区,2018-01-02 01:00:00,1,-3,74,1,0,2,1
4,交通枢纽,2018-01-02 01:00:00,1,-3,74,1,0,6,7
5,校园,2018-01-02 01:00:00,1,-3,74,1,0,2,1
6,地铁站,2018-01-02 01:00:00,1,-3,74,1,0,2,2
7,商业区,2018-01-02 01:00:00,1,-3,74,1,0,2,1
8,居住区,2018-01-02 01:00:00,1,-3,74,1,0,2,2
9,交通枢纽,2018-01-02 01:00:00,1,-3,74,1,0,3,2
10,校园,2018-01-02 01:00:00,1,-3,74,1,0,3,2
11,地铁站,2018-01-02 01:00:00,1,-3,74,1,0,2,2
12,商业区,2018-01-02 01:00:00,1,-3,74,1,0,2,1
13,居住区,2018-01-02 01:00:00,1,-3,74,1,0,3,3
14,交通枢纽,2018-01-02 01:00:00,1,-3,74,1,0,4,4
15,校园,2018-01-02 01:00:00,1,-3,74,1,0,5,4
16,地铁站,2018-01-02 01:00:00,1,-3,74,1,0,2,1
17,商业区,2018-01-02 01:00:00,1,-3,74,1,0,2,1
18,居住区,2018-01-02 01:00:00,1,-3,74,1,0,2,1
19,交通枢纽,2018-01-02 01:00:00,1,-3,74,1,0,4,4
20,校园,2018-01-02 01:00:00,1,-3,74,1,0,2,2
21,地铁站,2018-01-02 01:00:00,1,-3,74,1,0,1,0
22,商业区,2018-01-02 01:00:00,1,-3,74,1,0,2,1
23,居住区,2018-01-02 01:00:00,1,-3,74,1,0,4,4
24,交通枢纽,2018-01-02 01:00:00,1,-3,74,1,0,2,1
25,校园,2018-01-02 01:00:00,1,-3,74,1,0,4,5
26,地铁站,2018-01-02 01:00:00,1,-3,74,1,0,1,0
27,商业区,2018-01-02 01:00:00,1,-3,74,1,0,3,3
28,居住区,2018-01-02 01:00:00,1,-3,74,1,0,2,2
29,交通枢纽,2018-01-02 01:00:00,1,-3,74,1,0,1,1
30,校园,2018-01-02 01:00:00,1,-3,74,1,0,4,4
31,地铁站,2018-01-02 01:00:00,1,-3,74,1,0,1,1
32,商业区,2018-01-02 01:00:00,1,-3,74,1,0,2,2
33,居住区,2018-01-02 01:00:00,1,-3,74,1,0,2,1
34,交通枢纽,2018-01-02 01:00:00,1,-3,74,1,0,3,3
35,校园,2018-01-02 01:00:00,1,-3,74,1,0,4,3
36,地铁站,2018-01-02 01:00:00,1,-3,74,1,0,2,1
37,商业区,2018-01-02 01:00:00,1,-3,74,1,0,2,1
38,居住区,2018-01-02 01:00:00,1,-3,74,1,0,4,3
39,交通枢纽,2018-01-02 01:00:00,1,-3,74,1,0,4,4
40,校园,2018-01-02 01:00:00,1,-3,74,1,0,4,5
41,地铁站,2018-01-02 01:00:00,1,-3,74,1,0,2,2
42,商业区,2018-01-02 01:00:00,1,-3,74,1,0,2,2
43,居住区,2018-01-02 01:00:00,1,-3,74,1,0,3,2
44,交通枢纽,2018-01-02 01:00:00,1,-3,74,1,0,2,1
45,校园,2018-01-02 01:00:00,1,-3,74,1,0,3,2
46,地铁站,2018-01-02 01:00:00,1,-3,74,1,0,2,1
47,商业区,2018-01-02 01:00:00,1,-3,74,1,0,2,2
48,居住区,2018-01-02 01:00:00,1,-3,74,1,0,3,1
49,交通枢纽,2018-01-02 01:00:00,1,-3,74,1,0,3,3
50,校园,2018-01-02 01:00:00,1,-3,74,1,0,4,3
1,地铁站,2018-01-02 02:00:00,2,-3,76,1,0,1,1
2,商业区,2018-01-02 02:00:00,2,-3,76,1,0,1,0
3,居住区,2018-01-02 02:00:00,2,-3,76,1,0,2,1
4,交通枢纽,2018-01-02 02:00:00,2,-3,76,1,0,2,1
5,校园,2018-01-02 02:00:00,2,-3,76,1,0,3,3
6,地铁站,2018-01-02 02:00:00,2,-3,76,1,0,2,1
7,商业区,2018-01-02 02:00:00,2,-3,76,1,0,2,1
